seed;num_brigades;num_aircraft;num_machines;num_periods;mode;obj_fun;res_cost;wildfire_cost;resources_penalty;mipgap;mipgapabs;constrvio;status;solve_time;elapsed_time;selected_resources;contention_period
0;20;5;5;20;benders;23031443,57;15878,320000000005;15565,25;23000000,0;0,0;0,0;0,0;2;1,8121747970581055;3,4058420658111572;10;10
1;20;5;5;20;benders;23025799,741;12301,65099999999;13498,09;23000000,0;0,0;0,0;0,0;2;2,1040291786193848;3,6561105251312256;9;10
2;20;5;5;20;benders;28028123,968;13649,987999999996;14473,98;28000000,0;0,0;0,0;0,0;2;1,6599740982055664;3,18839168548584;8;11
3;20;5;5;20;benders;18025163,178;10309,987999999998;14853,19;18000000,0;0,0;0,0;0,0;2;2,9659030437469482;4,511451721191406;7;11
4;20;5;5;20;benders;28031106,444;13958,323999999997;17148,120000000003;28000000,0;0,0;0,0;0,0;2;1,8958830833435059;3,4376256465911865;9;11
5;20;5;5;20;benders;34027376,294;13258,323999999997;14117,970000000001;34000000,0;2,1895842137666015e-16;7,450580596923828e-09;0,0;2;1,0187430381774902;2,537541151046753;9;11
6;20;5;5;20;benders;25029381,436;13549,996000000006;15831,44;25000000,0;0,0;0,0;0,0;2;0,3294041156768799;1,8896105289459229;9;9
7;20;5;5;20;benders;19028355,23;16259,999999999996;12095,23;19000000,0;0,0;0,0;0,0;2;0,1454789638519287;1,7225594520568848;9;9
8;20;5;5;20;benders;30032927,053;15973,332999999997;16953,72;30000000,0;0,0;0,0;0,0;2;1,549504041671753;3,098862886428833;9;11
9;20;5;5;20;benders;23027931,492;14869,991999999998;13061,5;23000000,0;0,0;0,0;0,0;2;1,1098830699920654;2,726133108139038;9;11
10;20;5;5;20;benders;26026745,274;13129,994000000004;13615,28;26000000,0;0,0;0,0;0,0;2;1,0024809837341309;2,5861761569976807;9;8
11;20;5;5;20;benders;24023204,406;10843,326;12361,08;24000000,0;0,0;0,0;0,0;2;1,7069628238677979;3,3093128204345703;8;9
12;20;5;5;20;benders;19023606,638;9569,987999999996;14036,650000000001;19000000,0;3,9164921451020524e-16;7,4505805969238265e-09;0,0;2;1,5790059566497803;3,1584267616271973;7;11
13;20;5;5;20;benders;15028610,806;11789,996000000006;16820,809999999998;15000000,0;0,0;0,0;0,0;2;1,580819845199585;3,1641528606414795;8;11
14;20;5;5;20;benders;15021592,43;8406,659999999996;13185,77;15000000,0;0,0;0,0;0,0;2;1,6499710083007812;3,2357826232910156;6;9
15;20;5;5;20;benders;19025260,259;10584,988999999998;14675,27;19000000,0;0,0;0,0;0,0;2;1,3826680183410645;2,9410736560821533;7;10
16;20;5;5;20;benders;13026246,488;15883,328000000007;10363,16;13000000,0;0,0;0,0;0,0;2;0,5224440097808838;2,0982537269592285;9;7
17;20;5;5;20;benders;34030325,317;15376,65700000001;14948,66;34000000,0;6,568183401880549e-16;2,2351741790771484e-08;0,0;2;1,3016870021820068;2,855748176574707;10;12
18;20;5;5;20;benders;22029764,828;16583,328;13181,5;22000000,0;1,691025904065504e-16;3,725290298461914e-09;0,0;2;0,9985828399658203;2,5226070880889893;8;7
19;20;5;5;20;benders;27032800,122;22319,992;10480,130000000001;27000000,0;1,3780630499428637e-16;3,725290298461914e-09;0,0;2;0,1815509796142578;1,7476840019226074;10;7
20;20;5;5;20;benders;17028362,512;15409,992000000006;12952,52;17000000,0;0,0;0,0;0,0;2;0,5533359050750732;2,1249659061431885;8;7
21;20;5;5;20;benders;29030931,556;17526,655999999995;13404,900000000001;29000000,0;5,132856713572439e-16;1,4901161193847656e-08;0,0;2;8,420703887939453;9,962525844573975;9;11
22;20;5;5;20;benders;21024790,504;14776,663999999997;10013,84;21000000,0;0,0;0,0;0,0;2;0,942234992980957;2,5185744762420654;7;6
23;20;5;5;20;benders;22027722,518;15233,327999999994;12489,19;22000000,0;1,6911826882773674e-16;3,7252902984619136e-09;0,0;2;0,931894063949585;2,503558874130249;7;7
24;20;5;5;20;benders;16027063,402;10423,332000000004;16640,07;16000000,0;0,0;0,0;0,0;2;2,6914429664611816;4,229003190994263;6;10
25;20;5;5;20;benders;25034752,164;15881,664000000012;18870,5;25000000,0;0,0;0,0;0,0;2;9,241684913635254;10,820743083953857;8;14
26;20;5;5;20;benders;20030395,069;15453,329000000009;14941,74;20000000,0;0,0;0,0;0,0;2;7,829406976699829;9,409432888031006;8;11
27;20;5;5;20;benders;12031682,886;15469,99600000001;16212,89;12000000,0;0,0;0,0;0,0;2;15,973161935806274;17,497833490371704;8;11
28;20;5;5;20;benders;16031626,045;15039,99500000001;16586,050000000003;16000000,0;0,0;0,0;0,0;2;19,804903984069824;21,395867586135864;8;11
29;20;5;5;20;benders;16028881,706;12506,666000000007;16375,04;16000000,0;0,0;0,0;0,0;2;1,7052669525146484;3,230165719985962;7;10
30;20;5;5;20;benders;18026068,239;13731,669000000002;12336,57;18000000,0;0,0;0,0;0,0;2;0,3800830841064453;1,9208590984344482;7;7
31;20;5;5;20;benders;15030345,88;18181,66;12164,220000000001;15000000,0;0,0;0,0;0,0;2;10,18321704864502;11,717413902282715;9;9
32;20;5;5;20;benders;19033400,554;18594,994000000006;14805,56;19000000,0;0,0;0,0;0,0;2;0,8147079944610596;2,3679513931274414;9;8
33;20;5;5;20;benders;28030465,701;19481,66100000001;10984,04;28000000,0;1,3290147720695958e-16;3,725290298461914e-09;0,0;2;0,18795084953308105;1,6853930950164795;10;7
34;20;5;5;20;benders;23027147,575;16973,32500000001;10174,25;23000000,0;0,0;0,0;0,0;2;0,862246036529541;2,372976064682007;10;7
35;20;5;5;20;benders;18025645,548;14223,328000000007;11422,220000000001;18000000,0;0,0;0,0;0,0;2;0,761214017868042;2,2787346839904785;7;7
36;20;5;5;20;benders;18027647,36;14803,329999999996;12844,03;18000000,0;0,0;0,0;0,0;2;1,1209299564361572;2,6188387870788574;9;7
37;20;5;5;20;benders;24028691,323;12393,332999999991;16297,99;24000000,0;0,0;0,0;1,4210854715202004e-14;2;7,32884407043457;8,850011587142944;8;9
38;20;5;5;20;benders;20024107,432;11478,342;12629,09;20000000,0;0,0;0,0;0,0;2;0,4389638900756836;1,9665710926055908;8;8
39;20;5;5;20;benders;28031300,903;15113,34299999999;16187,560000000001;28000000,0;0,0;0,0;0,0;2;1,4734430313110352;2,9970808029174805;9;10
40;20;5;5;20;benders;18030880,765;14970,015000000001;15910,75;18000000,0;0,0;0,0;5,684341886080802e-14;2;0,8075571060180664;2,302912473678589;9;12
41;20;5;5;20;benders;18023178,702;12115,012000000002;11063,69;18000000,0;2,066944105730098e-16;3,725290298461914e-09;0,0;2;1,523090124130249;3,046950340270996;7;8
42;20;5;5;20;benders;23028063,167;13175,007000000001;14888,16;23000000,0;1,6177175958942052e-16;3,7252902984619136e-09;0,0;2;8,966945171356201;10,486971378326416;8;11
43;20;5;5;20;benders;18033406,897;17536,676999999996;15870,220000000001;18000000,0;2,065771775538235e-16;3,725290298461914e-09;0,0;2;9,179801940917969;10,709018230438232;9;13
44;20;5;5;20;benders;14033422,718;16303,347999999989;17119,370000000003;14000000,0;0,0;0,0;0,0;2;10,28624701499939;11,826269626617432;9;11
45;20;5;5;20;benders;12032627,719;18811,66900000001;13816,050000000001;12000000,0;0,0;0,0;0,0;2;0,8462698459625244;2,391446113586426;10;7
46;20;5;5;20;benders;33036791,996;22536,666000000012;14255,33;33000000,0;3,3828559675948214e-16;1,1175870895385742e-08;0,0;2;0,25763392448425293;1,7541534900665283;11;8
47;20;5;5;20;benders;24026500,622;13026,671999999986;13473,95;24000000,0;1,5504922489839535e-16;3,725290298461914e-09;0,0;2;1,487994909286499;3,0127780437469482;8;11
48;20;5;5;20;benders;29031029,96;18259,999999999993;12769,96;29000000,0;0,0;0,0;0,0;2;1,1807060241699219;2,7053558826446533;9;11
49;20;5;5;20;benders;23032450,517;19386,657000000003;13063,86;23000000,0;1,617409443998292e-16;3,725290298461914e-09;0,0;2;0,8146610260009766;2,352001905441284;12;8
50;20;5;5;20;benders;18042698,414;23410,003999999986;19288,41;18000000,0;0,0;0,0;0,0;2;11,152653932571411;12,712796926498413;11;15
51;20;5;5;20;benders;28033954,595;19481,66500000001;14472,93;28000000,0;0,0;0,0;0,0;2;2,387824058532715;3,943387269973755;10;11
52;20;5;5;20;benders;12028055,776;14213,335999999994;13842,44;12000000,0;0,0;0,0;0,0;2;0,3200562000274658;1,8719818592071533;9;7
53;20;5;5;20;benders;29026196,653;11090,002999999995;15106,65;29000000,0;1,2834235029124585e-16;3,7252902984619136e-09;0,0;2;1,406447172164917;2,9578845500946045;8;10
54;20;5;5;20;benders;23029407,409;13356,67900000001;16050,73;23000000,0;0,0;0,0;0,0;2;7,73617696762085;9,29636025428772;8;12
55;20;5;5;20;benders;36028257,433;17155,002999999997;11102,43;36000000,0;0,0;0,0;0,0;2;0,6840639114379883;2,2432920932769775;9;8
56;20;5;5;20;benders;31035590,112;16353,342000000004;19236,77;31000000,0;1,20032848900834e-16;3,725290298461914e-09;0,0;2;1,642258882522583;3,1982498168945312;10;14
