seed;num_brigades;num_aircraft;num_machines;num_periods;mode;obj_fun;res_cost;wildfire_cost;resources_penalty;mipgap;mipgapabs;constrvio;status;solve_time;elapsed_time;selected_resources;contention_period
0;5;20;20;40;fix_work;33045778,08;42188,32000000001;3589,76;33000000,0;0,0;0,0;0,0;2;555,6845939159393;559,5076932907104;19;14
1;5;20;20;40;fix_work;17047986,7;43693,3;4293,4;17000000,0;5,632738170786581e-05;960,2684542015195;0,0;2;599,1178212165833;603,0360743999481;20;15
2;5;20;20;40;fix_work;24049195,503;44288,302999999985;4907,2;24000000,0;7,745145358390899e-16;1,862645149230957e-08;0,0;2;417,52969002723694;421,4290452003479;19;15
3;5;20;20;40;fix_work;46048321,8;44011,64000000001;4310,16;46000000,0;1,6179917759617088e-16;7,4505805969238265e-09;0,0;2;299,53221106529236;303,42881512641907;19;15
4;5;20;20;40;fix_work;24049506,725;44543,314999999995;4963,41;24000000,0;2,87099854181765e-09;0,06904609873890877;0,0;2;465,9175319671631;469,7546856403351;18;15
5;5;20;20;40;fix_work;16047256,053999983;42891,654;4364,4;15999999,999999983;0,0014447502133309192;23184,27660739236;3,552713678800501e-15;2;597,9533050060272;604,9294481277466;18;15
6;5;20;20;40;fix_work;8041830,222999973;37401,65299999996;4428,57;7999999,999999973;None;None;None;2;147,4337661266327;157,93395709991455;17;14
7;5;20;20;40;fix_work;38042245,265;38540,00499999999;3705,26;38000000,0;0,0015560199374228488;59194,492096669965;0,0;2;58,79898405075073;62,800044775009155;17;13
8;5;20;20;40;fix_work;27042908,013;38953,322999999975;3954,69;27000000,0;0,0008615168632734584;23297,92128515243;0,0;2;140,63614177703857;151,44897532463074;18;14
9;5;20;20;40;fix_work;44043543,738;39711,66799999999;3832,0699999999997;44000000,0;0,0013322039985127526;58674,9850764349;0,0;2;46,24455690383911;50,1164755821228;18;12
10;5;20;20;40;fix_work;17043687,59799995;39033,337999999996;4654,26;16999999,999999948;0,001538581331597696;26223,099559865896;1,0658141036401503e-14;2;140,13978576660156;150,9838674068451;18;14
11;5;20;20;40;fix_work;24042487,72;38621,67;3866,05;24000000,0;0,0025054678259616827;60237,67943853885;0,0;2;57,41828012466431;61,38075280189514;17;13
12;5;20;20;40;fix_work;26044794,174;40623,343999999975;4170,83;26000000,0;0,0011868672057768045;30911,712086327378;3,725290298461914e-09;2;59,080419063568115;62,92582821846008;18;14
13;5;20;20;40;fix_work;32048947,225;44741,684999999976;4205,54;32000000,0;0,0011264986570145932;36103,096007694076;4,999999969612645e-09;2;58,85155487060547;62,68542671203613;18;15
14;5;20;20;40;fix_work;8045571,143999956;40648,354;4922,79;7999999,999999955;0,003915471497122975;31502,204492406912;8,881784197001252e-15;2;117,793705701828;126,15985703468323;17;14
15;5;20;20;40;fix_work;23045251,438;40441,67800000001;4809,76;23000000,0;0,002561437570875189;59028,97286355867;0,0;2;58,796011209487915;62,71519756317139;18;14
16;5;20;20;40;fix_work;30049616,332;44901,672000000006;4714,66;30000000,0;0,0005534389426553039;16630,62788997963;3,725290298461914e-09;2;88,26392412185669;93,96284556388855;17;14
17;5;20;20;40;fix_work;9046388,929;42009,999;4378,93;9000000,0;0,009108487747221825;82398,92271639965;3,497202527569243e-14;2;58,838645935058594;62,75493383407593;18;14
18;5;20;20;40;fix_work;39048498,398;44448,327999999965;4050,0699999999997;39000000,0;0,00017905037607560744;6991,648323349655;0,0;2;88,31084299087524;94,01493644714355;19;13
19;5;20;20;40;fix_work;46051389,494;47249,98399999999;4139,51;46000000,0;0,0003268082353455111;15049,973335742949;0,0;2;88,3539490699768;94,16913557052612;20;14
20;5;20;20;40;fix_work;20048580,949;44723,31899999999;3857,63;20000000,0;0,0013216661284417537;26497,530363615933;4,999999969612645e-09;2;117,75383877754211;126,06982851028442;18;14
21;5;20;20;40;fix_work;24048913,065;44843,32499999999;4069,74;24000000,0;0,0008924383768131084;21462,17293984816;0,0;2;88,79635214805603;94,67473340034485;19;13
22;5;20;20;40;fix_work;18048791,683;44929,99299999999;3861,69;18000000,0;0,004015882763954955;72481,83142997323;0,0;2;58,927260875701904;62,78762412071228;17;14
