seed;num_brigades;num_aircraft;num_machines;num_periods;mode;obj_fun;res_cost;wildfire_cost;resources_penalty;mipgap;mipgapabs;constrvio;status;solve_time;elapsed_time;selected_resources;contention_period
0;2;4;2;10;original;5007471,422;6521,661999999999;949,76;5000000,0;0,0;0,0;0,0;2;0,23257684707641602;0,33609580993652344;6;4
1;2;4;2;10;original;6009225,061;7891,661000000003;1333,4;6000000,0;0,0;0,0;0,0;2;0,29341602325439453;0,3802032470703125;5;5
2;2;4;2;10;original;11011148,857;8451,656999999997;2697,2;11000000,0;0,0;0,0;0,0;2;0,1357119083404541;0,22260379791259766;4;9
3;2;4;2;10;original;11013835,153;11564,993000000004;2270,16;11000000,0;0,0;0,0;0,0;2;0,15465712547302246;0,24129772186279297;4;9
4;2;4;2;10;original;10015903,397;13069,986999999997;2833,41;10000000,0;0,0;0,0;0,0;2;0,24167180061340332;0,3285560607910156;6;9
5;2;4;2;10;original;10013741,06;11586,66;2154,4;10000000,0;0,0;0,0;0,0;2;0,19667816162109375;0,28359413146972656;5;9
6;2;4;2;10;original;10009416,903;7338,333000000002;2078,5699999999997;10000000,0;0,0;0,0;0,0;2;0,07680010795593262;0,1637589931488037;4;7
7;2;4;2;10;original;12012040,26;9854,999999999996;2185,26;12000000,0;0,0;0,0;0,0;2;0,10091400146484375;0,22044992446899414;4;9
8;2;4;2;10;original;7006334,69;4960,0;1374,69;7000000,0;0,0;0,0;0,0;2;0,09426403045654297;0,17869281768798828;4;5
9;2;4;2;10;original;6006700,405;5568,335;1132,07;6000000,0;0,0;0,0;0,0;2;0,08159899711608887;0,16571331024169922;5;4
10;2;4;2;10;original;9008379,26;6345,0;2034,26;9000000,0;0,0;0,0;0,0;2;0,12509799003601074;0,21562910079956055;4;7
11;2;4;2;10;original;7005071,05;3685,0;1386,05;7000000,0;0,0;0,0;0,0;2;0,16324996948242188;0,2501082420349121;3;5
12;2;4;2;10;original;10011080,83;8770,0;2310,83;10000000,0;0,0;0,0;0,0;2;0,0940549373626709;0,18094682693481445;4;9
13;2;4;2;10;original;10011175,54;8979,999999999996;2195,54;10000000,0;0,0;0,0;0,0;2;0,19804000854492188;0,2846031188964844;4;9
14;2;4;2;10;original;8013219,458;10306,668;2912,79;8000000,0;0,0;0,0;0,0;2;0,3614368438720703;0,447582483291626;6;9
15;2;4;2;10;original;8012289,76;9449,999999999996;2839,76;8000000,0;0,0;0,0;0,0;2;0,11449480056762695;0,2014172077178955;5;9
16;2;4;2;10;original;8010652,996;8898,336000000003;1754,66;8000000,0;0,0;0,0;0,0;2;0,1322472095489502;0,2207043170928955;5;6
17;2;4;2;10;original;8008827,27;7078,340000000001;1748,93;8000000,0;0,0;0,0;0,0;2;0,11196494102478027;0,1985001564025879;4;6
18;2;4;2;10;original;8014033,406;12233,335999999998;1800,07;8000000,0;0,0;0,0;0,0;2;0,10646581649780273;0,19280529022216797;5;6
