seed;num_brigades;num_aircraft;num_machines;num_periods;mode;obj_fun;res_cost;wildfire_cost;resources_penalty;mipgap;mipgapabs;constrvio;status;solve_time;elapsed_time;selected_resources;contention_period
0;5;20;5;40;original;10036708,086;33408,32600000001;3299,76;10000000,0;1,855832742439847e-16;1,8626451492309566e-09;0,0;2;227,29903602600098;230,660169839859;16;13
1;5;20;5;40;original;10042705,044;38741,64400000002;3963,4;10000000,0;0,0;0,0;0,0;2;317,054044008255;320,4146683216095;18;14
2;5;20;5;40;original;9039588,846;35031,64599999999;4557,2;9000000,0;2,0605418907466944e-16;1,862645149230957e-09;0,0;2;182,9564459323883;186,25567817687988;15;14
3;5;20;5;40;original;13037791,806;33861,64599999999;3930,16;13000000,0;0,0;0,0;0,0;2;194,94935178756714;198,2020788192749;14;14
4;5;20;5;40;original;9034350,068;29846,65800000001;4503,41;9000000,0;0,0;0,0;0,0;2;238,97974705696106;242,22133564949036;13;14
5;5;20;5;40;original;9036512,722;32648,322;3864,4;9000000,0;0,0;0,0;0,0;2;191,24587893486023;194,54429078102112;14;14
6;5;20;5;40;original;12024650,241;21351,670999999995;3298,5699999999997;12000000,0;0,0;0,0;0,0;2;88,62347388267517;91,93609762191772;9;11
7;5;20;5;40;original;16025020,272;22025,012000000002;2995,26;16000000,0;0,0;0,0;0,0;2;101,65354180335999;104,85900902748108;10;11
8;5;20;5;40;original;12031991,355;28956,665000000008;3034,69;12000000,0;0,0;0,0;0,0;2;113,0419270992279;116,2948637008667;14;11
9;5;20;5;40;original;13027790,414;24388,34399999999;3402,0699999999997;13000000,0;0,0;0,0;0,0;2;105,5056619644165;108,76732206344604;13;11
10;5;20;5;40;original;12030022,606;26168,345999999994;3854,26;12000000,0;0,0;0,0;0,0;2;149,12539505958557;152,37287759780884;13;12
11;5;20;5;40;original;10031647,725;28091,67499999998;3556,05;10000000,0;1,856768898083447e-16;1,8626451492309568e-09;0,0;2;119,80086398124695;123,06542468070984;14;12
12;5;20;5;40;original;12033532,505;29751,674999999985;3780,83;12000000,0;0,0;0,0;0,0;2;240,69346809387207;243,95409774780273;14;13
13;5;20;5;40;original;10036273,886;32788,345999999976;3485,54;10000000,0;0,0;0,0;0,0;2;333,0214731693268;336,3040986061096;14;13
14;5;20;5;40;original;8034771,136;29848,345999999987;4922,79;8000000,0;0,00024973798569080685;2006,587558991276;0,0;9;600,2761108875275;603,5973131656647;13;14
15;5;20;5;40;original;9034069,763;29260,00299999998;4809,76;9000000,0;0,0;0,0;2,220446049250313e-16;2;248,81392002105713;252,16799759864807;13;14
16;5;20;5;40;original;16033276,331;29761,670999999984;3514,66;16000000,0;0,0;0,0;0,0;2;170,9799120426178;174,247576713562;11;11
17;5;20;5;40;original;10035482,262;31433,33199999998;4048,9300000000003;10000000,0;0,0;0,0;0,0;2;173,14073705673218;176,4507737159729;14;13
18;5;20;5;40;original;17034598,402;31288,332000000006;3310,0699999999997;17000000,0;0,0;0,0;0,0;2;182,7920310497284;186,03799700737;12;11
19;5;20;5;40;original;15037131,175;34111,66500000001;3019,51;15000000,0;0,0;0,0;0,0;2;418,6432900428772;421,9111180305481;12;11
20;5;20;5;40;original;15035282,627;32554,99700000002;2727,63;15000000,0;1,238849441969294e-16;1,862645149230957e-09;0,0;2;106,55408382415771;109,8968517780304;11;11
21;5;20;5;40;original;11037394,737;34114,997;3279,74;11000000,0;0,0;0,0;0,0;2;298,0166800022125;301,2834355831146;12;11
22;5;20;5;40;original;13033488,353;30686,662999999982;2801,69;13000000,0;0,0;0,0;0,0;2;228,16751790046692;231,44788455963135;11;11
23;5;20;5;40;original;13034495,119;30771,65899999997;3723,46;13000000,0;0,0;0,0;0,0;2;159,54527306556702;162,80387568473816;13;13
24;5;20;5;40;original;8038355,343;34633,343;3722,0;8000000,0;0,0;0,0;0,0;2;486,89302110671997;490,21301317214966;14;12
25;5;20;5;40;original;14043467,34;39223,31999999997;4244,02;14000000,0;0,0;0,0;0,0;2;337,7159562110901;341,04017782211304;17;13
26;5;20;5;40;original;14040843,259;37211,66900000001;3631,59;14000000,0;0,0;0,0;0,0;2;204,07741594314575;207,33162713050842;16;12
27;5;20;5;40;original;14041361,807;38266,667000000016;3095,14;14000000,0;0,0;0,0;0,0;2;198,15954113006592;201,55078148841858;16;13
28;5;20;5;40;original;10042100,801;38855,00100000002;3245,8;10000000,0;1,8548361405070473e-16;1,862645149230957e-09;0,0;2;163,69601678848267;166,9617166519165;15;12
29;5;20;5;40;original;11039996,08;36883,33;3112,75;11000000,0;0,0;0,0;0,0;2;369,3421459197998;372,6216230392456;14;12
30;5;20;5;40;original;20033473,823;29774,993000000002;3698,83;20000000,0;0,0;0,0;0,0;2;129,93156790733337;133,19266843795776;12;11
31;5;20;5;40;original;14035855,526;32598,31599999999;3257,21;14000000,0;0,0;0,0;0,0;2;199,57832503318787;202,8943030834198;14;12
32;5;20;5;40;original;16040528,419;37196,638999999996;3331,7799999999997;16000000,0;0,0;0,0;0,0;2;127,75220990180969;131,01879906654358;14;12
33;5;20;5;40;original;11043641,337;39161,63699999996;4479,7;11000000,0;0,0;0,0;0,0;2;150,08332419395447;153,3106873035431;15;14
34;5;20;5;40;original;15039339,352;36031,64199999996;3307,71;15000000,0;1,238515273600269e-16;1,862645149230957e-09;1,446842645691504e-12;2;132,53602695465088;135,80488204956055;14;13
35;5;20;5;40;original;11039616,587;35174,97699999996;4441,610000000001;11000000,0;1,687237174001464e-16;1,8626451492309566e-09;0,0;2;154,71885991096497;158,0494623184204;13;13
36;5;20;5;40;original;11029742,364;25966,664000000004;3775,7;11000000,0;0,0;0,0;0,0;2;114,15871095657349;117,4791648387909;9;11
37;5;20;5;40;original;13027497,227;24728,32700000001;2768,9;13000000,0;0,0;0,0;0,0;2;120,64604616165161;123,89629936218262;8;11
38;5;20;5;40;original;18024975,277;22178,32700000001;2796,95;18000000,0;0,0;0,0;0,0;2;112,84978699684143;116,06594395637512;7;11
39;5;20;5;40;original;15031632,715;28673,334999999992;2959,38;15000000,0;0,0;0,0;8,215650382226158e-13;2;88,70744395256042;92,00117683410645;12;11
40;5;20;5;40;original;11028903,204;25381,664000000004;3521,54;11000000,0;0,0;0,0;0,0;2;139,91271209716797;143,1811649799347;9;11
41;5;20;5;40;original;11036815,187;32405,006999999987;4410,18;11000000,0;0,0;0,0;0,0;2;135,91350984573364;139,26195073127747;13;13
42;5;20;5;40;original;13043291,593;39676,68300000002;3614,91;13000000,0;0,0;0,0;0,0;2;116,26031303405762;119,50462412834167;16;14
43;5;20;5;40;original;17038234,68;35371,67000000001;2863,01;17000000,0;0,0;0,0;0,0;2;146,39871788024902;149,63793873786926;14;11
44;5;20;5;40;original;10033046,972;29480,002000000026;3566,9700000000003;10000000,0;0,0;0,0;0,0;2;131,96768999099731;135,2338593006134;10;11
45;5;20;5;40;original;14031462,806;27875,00600000002;3587,8;14000000,0;0,0;0,0;0,0;2;119,11941885948181;122,35892963409424;9;11
46;5;20;5;40;original;14040800,107;37073,33700000004;3726,77;14000000,0;0,0;0,0;0,0;2;113,17638301849365;116,43711638450623;13;14
47;5;20;5;40;original;14042561,031;38598,33100000003;3962,7;14000000,0;0,0;0,0;0,0;2;78,31091785430908;81,5264778137207;14;13
48;5;20;5;40;original;12044698,504;40955,00400000007;3743,5;12000000,0;0,0;0,0;1,7053025658242404e-13;2;103,49034714698792;106,68269109725952;17;13
49;5;20;5;40;original;14048646,866;44036,67600000005;4610,1900000000005;14000000,0;0,0;0,0;0,0;2;122,51559686660767;125,7950177192688;17;14
50;5;20;5;40;original;13050628,925;46540,005000000034;4088,92;13000000,0;0,0;0,0;0,0;2;208,44058203697205;211,67392301559448;17;14
51;5;20;5;40;original;11048530,157;43825,00700000001;4705,15;11000000,0;0,0;0,0;0,0;2;112,6935088634491;115,92944478988647;17;14
52;5;20;5;40;original;15040492,956;36628,335999999996;3864,62;15000000,0;0,0;0,0;0,0;2;192,02874898910522;195,27634930610657;14;13
53;5;20;5;40;original;15034329,33;30899,999999999996;3429,33;15000000,0;0,0;0,0;0,0;2;157,89815497398376;161,1560821533203;12;11
54;5;20;5;40;original;13032644,04;29839,999999999996;2804,04;13000000,0;0,0;0,0;0,0;2;108,24441003799438;111,52318000793457;11;11
