seed;num_brigades;num_aircraft;num_machines;num_periods;mode;obj_fun;res_cost;wildfire_cost;resources_penalty;mipgap;mipgapabs;constrvio;status;solve_time;elapsed_time;selected_resources;contention_period
0;5;20;20;40;fix_work;33045778,08;42188,32000000001;3589,76;33000000,0;0,0;0,0;0,0;2;143,30973196029663;146,94928765296936;19;14
1;5;20;20;40;fix_work;17047986,7;43693,3;4293,4;17000000,0;0,0002225347989223638;3793,770292315632;0,0;2;599,264613866806;603,1216266155243;20;15
2;5;20;20;40;fix_work;24049195,50299998;44288,302999999985;4907,2;23999999,99999998;None;None;None;9;599,2162082195282;604,8030109405518;19;15
3;5;20;20;40;fix_work;46048321,8;44011,64000000001;4310,16;46000000,0;0,0;0,0;0,0;2;143,2400562763214;146,88817977905273;19;15
4;5;20;20;40;fix_work;24049506,725;44543,314999999995;4963,41;24000000,0;0,001139452260732956;27403,26480731368;0,0;2;599,1799509525299;602,8684220314026;18;15
5;5;20;20;40;fix_work;16047256,054;42891,654;4364,4;16000000,0;0,0;0,0;0,0;2;538,2332718372345;541,925947189331;18;15
6;5;20;20;40;fix_work;8041578,559;37149,98899999997;4428,57;8000000,0;None;None;None;9;600,0259959697723;609,1987729072571;17;14
7;5;20;20;40;fix_work;38041731,928;38026,66799999998;3705,26;38000000,0;1,9585282318442364e-16;7,450580596923828e-09;0,0;2;576,3912019729614;580,0355434417725;18;13
8;5;20;20;40;fix_work;27042908,01299996;38953,322999999975;3954,69;26999999,99999996;None;None;None;9;599,3204569816589;604,8302731513977;18;14
9;5;20;20;40;fix_work;44043543,738;39711,66799999999;3832,0699999999997;44000000,0;1,1083690809409318e-10;0,004881650209426879;0,0;2;414,58794498443604;418,22616386413574;18;12
10;5;20;20;40;fix_work;17043687,597999983;39033,337999999996;4654,26;16999999,99999998;None;None;None;9;599,4176614284515;604,9128000736237;18;14
11;5;20;20;40;fix_work;24042487,72;38621,67;3866,05;24000000,0;5,3134897637947225e-05;1277,495123963803;0,0;2;599,3551073074341;602,9800081253052;17;13
12;5;20;20;40;fix_work;26044667,509;40886,679;3780,83;26000000,0;2,8606933048191936e-15;7,450580596923828e-08;0,0;2;278,11762595176697;282,0779330730438;18;13
13;5;20;20;40;fix_work;32048317,217;44411,676999999996;3905,54;32000000,0;0,0;0,0;0,0;2;110,4615888595581;114,12916612625122;18;14
14;5;20;20;40;fix_work;8045664,47;40741,68;4922,79;8000000,0;None;None;None;9;600,028804063797;610,2065081596375;17;14
15;5;20;20;40;fix_work;23044689,768;39520,008;5169,76;23000000,0;0,0017224609382925585;39693,5779604502;0,0;2;599,1503629684448;602,8598327636719;17;15
16;5;20;20;40;fix_work;30048862,993;44598,33300000001;4264,66;30000000,0;0,00034965144316516226;10506,628310974687;0,0;2;599,4826068878174;603,3074417114258;18;13
17;5;20;20;40;fix_work;9046397,269;42018,33900000001;4378,93;9000000,0;None;None;None;9;600,0266320705414;610,1306390762329;18;14
18;5;20;20;40;fix_work;39048471,731;44731,660999999986;3740,0699999999997;39000000,0;4,958663241684688e-05;1936,2822141647334;0,0;2;599,1022899150848;602,8043761253357;19;12
19;5;20;20;40;fix_work;46051206,15999997;47416,64999999998;3789,51;45999999,99999997;None;None;None;9;599,1670019626617;605,2704079151154;19;13
20;5;20;20;40;fix_work;20048294,284999944;44836,65500000001;3457,63;19999999,999999944;None;None;None;9;599,2282509803772;604,7588727474213;18;13
21;5;20;20;40;fix_work;24048879,733;44809,99300000001;4069,74;24000000,0;0,00013074964419275696;3144,382468324154;0,0;2;599,313324213028;602,8932459354401;18;13
22;5;20;20;40;fix_work;18048168,34299998;44716,65299999998;3451,69;17999999,99999998;None;None;None;9;599,2443552017212;604,7915623188019;18;13
23;5;20;20;40;fix_work;18049588,443;45484,982999999935;4103,46;18000000,0;0,0013364587645039957;24122,53067033738;0,0;2;599,274710893631;602,9087042808533;19;14
24;5;20;20;40;fix_work;23050528,656999983;46356,65699999997;4172,0;22999999,99999998;None;None;None;9;599,2015368938446;604,8478825092316;19;13
25;5;20;20;40;fix_work;37051025,682;46461,66199999997;4564,02;37000000,0;0,00013305482113891068;4929,817595131695;0,0;2;599,321375131607;603,0039768218994;19;14
26;5;20;20;40;fix_work;21050504,92199998;46383,331999999995;4121,59;20999999,99999998;None;None;None;9;599,2024033069611;606,043426990509;19;13
27;5;20;20;40;fix_work;37052066,813;48681,673000000024;3385,14;37000000,0;9,47652687794668e-05;3511,249070368707;0,0;2;599,257080078125;602,8660669326782;19;14
28;5;20;20;40;fix_work;33052564,132;48588,33200000004;3975,8;33000000,0;0,0013197010187379378;43619,502556901425;0,0;2;599,1835052967072;602,9049835205078;19;14
29;5;20;20;40;fix_work;19051832,73799995;47989,98799999998;3842,75;18999999,999999948;None;None;None;9;599,2216489315033;607,8477036952972;19;14
30;5;20;20;40;fix_work;52052562,15299996;48463,322999999975;4098,83;51999999,99999996;None;None;None;9;599,1869077682495;606,8721551895142;20;12
31;5;20;20;40;fix_work;30048903,865;44926,655000000035;3977,21;30000000,0;0,0013336828939820402;40075,70906766131;3,725290298461914e-09;2;599,1819589138031;602,7529809474945;18;14
32;5;20;20;40;fix_work;23053553,425;49261,64500000003;4291,78;23000000,0;0,0011613120961714803;26772,370452187963;0,0;2;599,1489992141724;603,5625097751617;18;15
33;5;20;20;40;fix_work;46054704,675;50224,97500000001;4479,7;46000000,0;1,9542437667616685e-10;0,009000211954116821;0,0;2;129,16519618034363;133,21540641784668;19;14
34;5;20;20;40;fix_work;23051846,026999943;48058,316999999995;3787,71;22999999,999999944;None;None;None;9;599,4836521148682;604,8994421958923;18;14
35;5;20;20;40;fix_work;45052559,91999997;47668,309999999954;4891,610000000001;44999999,99999997;None;None;None;9;599,2113420963287;605,0092883110046;18;14
36;5;20;20;40;fix_work;27049969,015999924;45343,31599999998;4625,7;26999999,999999925;None;None;None;9;599,1970429420471;604,7176671028137;18;13
37;5;20;20;40;fix_work;21047607,21299998;44108,31299999999;3498,9;20999999,99999998;None;None;None;9;599,2152719497681;604,836660861969;18;13
38;5;20;20;40;fix_work;15044825,27899998;41378,329000000005;3446,95;14999999,999999981;None;None;None;9;599,1813349723816;604,8054819107056;17;13
39;5;20;20;40;fix_work;15048271,054999981;44231,67500000002;4039,38;14999999,999999981;None;None;None;9;599,2244918346405;604,9193153381348;18;14
40;5;20;20;40;fix_work;37046098,206;41726,666;4371,54;37000000,0;0,0;0,0;0,0;2;446,5116732120514;450,2124388217926;18;13
41;5;20;20;40;fix_work;37049876,86;45066,68000000001;4810,18;37000000,0;0,0;0,0;0,0;2;304,032253742218;307,7617175579071;18;14
42;5;20;20;40;fix_work;13051696,589;48081,679000000004;3614,91;13000000,0;0,00010131089793199691;1322,2791009675711;0,0;2;599,1584069728851;602,983583688736;20;14
43;5;20;20;40;fix_work;17049383,01299998;46230,00300000001;3153,01;16999999,99999998;None;None;None;9;599,1716597080231;606,9419305324554;20;12
44;5;20;20;40;fix_work;34049361,964;45084,994;4276,97;34000000,0;0,0;0,0;0,0;2;537,3615009784698;541,0618629455566;17;13
