seed;num_brigades;num_aircraft;num_machines;num_periods;mode;obj_fun;res_cost;wildfire_cost;resources_penalty;mipgap;mipgapabs;constrvio;status;solve_time;elapsed_time;selected_resources;contention_period
0;20;20;5;10;original;23018948,093;16808,332999999995;2139,76;23000000,0;0,0;0,0;0,0;2;1,4599919319152832;1,9264345169067383;11;9
1;20;20;5;10;original;17027501,727;25268,327;2233,4;17000000,0;0,0;0,0;8,881784197001252e-16;2;0,9762279987335205;1,425215482711792;17;9
2;20;20;5;10;original;9018740,53;16043,330000000002;2697,2;9000000,0;0,0;0,0;2,220446049250313e-16;2;1,2623050212860107;1,6819102764129639;9;9
3;20;20;5;10;original;23019391,823;17121,663;2270,16;23000000,0;0,0;0,0;0,0;2;1,2945680618286133;1,7536168098449707;10;9
4;20;20;5;10;original;34021107,85133017;18684,996999999996;2423,41;33999999,44433017;0,0;0,0;4,6279810739235927e-07;2;1,1490209102630615;1,5894408226013184;12;7
5;20;20;5;10;original;18018934,4;17540,0;1394,4;18000000,0;0,0;0,0;0,0;2;1,2647209167480469;1,7555980682373047;10;7
6;20;20;5;10;original;27018241,906;16163,336000000003;2078,5699999999997;27000000,0;0,0;0,0;0,0;2;0,7302711009979248;1,1666183471679688;10;7
7;20;20;5;10;original;15016280,268;14825,008;1455,26;15000000,0;0,0;0,0;0,0;2;0,728701114654541;1,1458935737609863;10;6
8;20;20;5;10;original;18015651,36;13996,67;1654,69;18000000,0;2,067807721197994e-16;3,725290298461914e-09;4,440892098500626e-16;2;0,8690009117126465;1,3442950248718262;10;6
9;20;20;5;10;original;26018285,408;15923,338000000002;2362,0699999999997;26000000,0;2,8635939994081827e-16;7,450580596923828e-09;0,0;2;0,7348427772521973;1,1719567775726318;10;8
10;20;20;5;10;original;20018110,931;16076,670999999997;2034,26;20000000,0;1,8609599633564514e-16;3,725290298461914e-09;0,0;2;1,0483479499816895;1,505014181137085;11;7
11;20;20;5;10;original;14017954,386;16358,336;1596,05;14000000,0;0,0;0,0;1,1102230246251565e-16;2;1,3657560348510742;1,7824451923370361;12;6
12;20;20;5;10;original;11018820,832;16510,002;2310,83;11000000,0;0,0;0,0;0,0;2;1,625878095626831;2,090519666671753;10;9
13;20;20;5;10;original;11024032,216;22506,675999999992;1525,54;11000000,0;0,0;0,0;0,0;2;1,3468170166015625;1,7841401100158691;13;6
14;20;20;5;10;original;18022467,797;20765,006999999994;1702,79;18000000,0;0,0;0,0;0,0;2;1,405513048171997;1,8431265354156494;12;6
15;20;20;5;10;original;13027676,427;24836,666999999987;2839,76;13000000,0;0,0;0,0;0,0;2;1,0151329040527344;1,508592128753662;14;9
16;20;20;5;10;original;22024537,998;22783,337999999996;1754,66;22000000,0;0,0;0,0;4,440892098500626e-16;2;1,4915330410003662;1,9094538688659668;13;6
17;20;20;5;10;original;14025975,599;24226,66899999999;1748,93;14000000,0;2,655993711216433e-16;3,725290298461914e-09;0,0;2;1,4169139862060547;1,9092481136322021;12;6
18;20;20;5;10;original;24025838,401;23118,331;2720,0699999999997;24000000,0;0,0;0,0;2,220446049250313e-16;2;2,6997058391571045;3,1200437545776367;12;9
19;20;20;5;10;original;29025852,837;23713,32699999999;2139,51;29000000,0;0,0;0,0;4,440892098500626e-16;2;1,2040789127349854;1,702707052230835;12;8
20;20;20;5;10;original;19023140,958;21603,327999999994;1537,63;19000000,0;0,0;0,0;0,0;2;1,3578009605407715;1,7785277366638184;11;7
21;20;20;5;10;original;22024523,069;22233,328999999998;2289,74;22000000,0;1,6914283622810167e-16;3,725290298461914e-09;0,0;2;1,2013800144195557;1,621164321899414;11;8
22;20;20;5;10;original;17022563,353;21061,663;1501,69;17000000,0;0,0;0,0;4,440892098500626e-16;2;2,033281087875366;2,524083375930786;11;7
23;20;20;5;10;original;16025073,452;23679,99199999999;1393,46;16000000,0;0,0;0,0;0,0;2;0,9128580093383789;1,3327832221984863;13;6
24;20;20;5;10;original;26030217,666975275;27566,66700000001;2652,0;25999998,999975275;0,0;0,0;2,4888470662176587e-07;2;1,4673449993133545;1,9377291202545166;13;9
25;20;20;5;10;original;22024439,025;21565,00499999999;2874,02;22000000,0;0,0;0,0;2,220446049250313e-16;2;1,5473768711090088;1,9670710563659668;11;9
26;20;20;5;10;original;18023774,926;21883,335999999996;1891,5900000000001;18000000,0;0,0;0,0;4,440892098500626e-16;2;1,656386137008667;2,0773801803588867;12;7
27;20;20;5;10;original;13023223,479;21308,33899999998;1915,1399999999999;13000000,0;1,430248933556642e-16;1,862645149230957e-09;0,0;2;1,7048821449279785;2,125037670135498;9;9
28;20;20;5;10;original;18031132,47;28936,670000000013;2195,8;18000000,0;0,0;0,0;0,0;2;1,584136962890625;2,0046565532684326;14;9
29;20;20;5;10;original;29025029,42;22796,669999999984;2232,75;29000000,0;2,566950230820413e-16;7,450580596923828e-09;0,0;2;2,1991097927093506;2,6915969848632812;10;9
30;20;20;5;10;original;17022808,832;20700,002;2108,83;17000000,0;0,0;0,0;0,0;2;2,5123538970947266;2,950084686279297;11;6
31;20;20;5;10;original;28022470,541;21093,331;1377,21;28000000,0;1,3293939565433385e-16;3,7252902984619136e-09;0,0;2;2,600903034210205;3,088937520980835;13;6
32;20;20;5;10;original;24028365,107;26243,32699999999;2121,7799999999997;24000000,0;0,0;0,0;1,1102230246251565e-16;2;1,9232540130615234;2,363060235977173;13;9
33;20;20;5;10;original;19024634,696999997;22674,997000000003;1959,7;18999999,999999996;0,0;0,0;6,661338147750939e-16;2;2,0248329639434814;2,4636120796203613;12;7
34;20;20;5;10;original;15022635,13773887;21518,328000000012;1117,71;14999999,09973887;0,0;0,0;9,002611309232422e-07;2;2,0946810245513916;2,5349924564361572;12;6
35;20;20;5;10;original;15023393,276;21361,666000000012;2031,6100000000001;15000000,0;0,0;0,0;0,0;2;2,1834681034088135;2,605045795440674;12;6
36;20;20;5;10;original;13020800,704937939;18645,00600000001;2155,7;12999999,998937938;0,0;0,0;6,34497869800299e-07;2;1,7983272075653076;2,2994027137756348;11;6
37;20;20;5;10;original;30026298,908;24050,008000000005;2248,9;30000000,0;0,0;0,0;0,0;2;2,224652051925659;2,64323091506958;12;9
38;20;20;5;10;original;30024496,948;22319,99800000001;2176,95;30000000,0;0,0;0,0;0,0;2;0,8421359062194824;1,3188321590423584;10;9
39;20;20;5;10;original;29023252,722;20873,342000000004;2379,38;29000000,0;1,2835536850899195e-16;3,7252902984619136e-09;0,0;2;1,8042659759521484;2,242227554321289;10;9
40;20;20;5;10;original;16021093,211;18791,67100000001;2301,54;16000000,0;0,0;0,0;0,0;2;1,085465908050537;1,5108528137207031;11;7
41;20;20;5;10;original;23022585,185;20475,005000000005;2110,1800000000003;23000000,0;0,0;0,0;0,0;2;2,565675973892212;3,0646605491638184;12;7
42;20;20;5;10;original;15022186,593;20251,683;1934,91;15000000,0;0,0;0,0;0,0;2;0,8797001838684082;1,2978553771972656;11;9
43;20;20;5;10;original;32023239,69;21336,679999999997;1903,01;32000000,0;0,0;0,0;0,0;2;2,910767078399658;3,408918857574463;11;8
44;20;20;5;10;original;14022946,967;20409,997;2536,9700000000003;14000000,0;7,704045298733146e-15;1,0803341865550059e-07;6,016536158170993e-10;2;1,2932729721069336;1,7296879291534424;10;8
45;20;20;5;10;original;11020924,464;18786,664000000004;2137,8;11000000,0;1,6900988254799428e-16;1,8626451492309568e-09;0,0;2;0,8046810626983643;1,2717738151550293;8;7
46;20;20;5;10;original;25025713,44;23426,669999999984;2286,77;25000000,0;0,0;0,0;0,0;2;1,2795500755310059;1,7193408012390137;10;9
