seed;num_brigades;num_aircraft;num_machines;num_periods;mode;obj_fun;res_cost;wildfire_cost;resources_penalty;mipgap;mipgapabs;constrvio;status;solve_time;elapsed_time;selected_resources;contention_period
0;4;4;2;15;gcg_scip;6008844,754;7734,993999999996;1109,76;6000000,0;27,74;166685353,47596;0,0;2;600,01;600,7993030548096;6;5
1;4;4;2;15;gcg_scip;7015488,387;11524,986999999992;3963,4;7000000,0;40,11;281391239,20257;0,0;2;600,08;600,5547461509705;7;14
2;4;4;2;15;gcg_scip;11024937,179;21069,978999999996;3867,2;11000000,0;94,38;1040533570,9540199;0,0;2;600,03;600,4956231117249;8;12
3;4;4;2;15;gcg_scip;11021786,809;18606,649000000016;3180,16;11000000,0;89,63;987882751,69067;0,0;2;600,05;600,5155944824219;6;12
4;4;4;2;15;gcg_scip;10022091,734;17588,324000000008;4503,41;10000000,0;66,76;669074844,16184;0,0;2;600,03;600,5115661621094;6;14
5;4;4;2;15;gcg_scip;10019381,053;15516,653;3864,4;10000000,0;42,83;429130090,4999899;0,0;2;600,08;600,5720517635345;6;14
6;4;4;2;15;gcg_scip;14018176,897;14878,326999999996;3298,5699999999997;14000000,0;69,69;976926747,9519299;0,0;2;600,03;600,51890873909;6;11
7;4;4;2;15;gcg_scip;17020818,592;16713,332000000002;4105,26;17000000,0;0,0;0,0;0,0;2;71,25;71,77513480186462;8;14
8;4;4;2;15;gcg_scip;7007658,021;6283,331000000002;1374,69;7000000,0;0,0;0,0;0,0;2;393,62;394,09308195114136;4;5
9;4;4;2;15;gcg_scip;8007917,07;6255,0;1662,07;8000000,0;17,03;136374827,7021;0,0;2;600,05;600,5312829017639;5;6
10;4;4;2;15;gcg_scip;11015077,595;12363,335000000001;2714,26;11000000,0;40,97;451287729,06715;0,0;2;600,01;600,5321362018585;6;9
11;4;4;2;15;gcg_scip;7008596,052;7210,002000000001;1386,05;7000000,0;0,0;0,0;0,0;2;333,37;333,8476207256317;4;5
12;4;4;2;15;gcg_scip;None;None;None;None;0,0;None;None;3;5,74;6,201628923416138;None;None
13;4;4;2;15;gcg_scip;None;None;None;None;0,0;None;None;3;15,25;15,699858665466309;None;None
14;4;4;2;15;gcg_scip;8023342,793;18420,003000000004;4922,79;8000000,0;14,43;115776836,50298999;0,0;2;600,04;600,5033826828003;8;14
15;4;4;2;15;gcg_scip;8016294,759;11484,999000000005;4809,76;8000000,0;39,11;313517288,02449;0,0;2;600,05;600,5695655345917;5;14
16;4;4;2;15;gcg_scip;10018682,995;13968,335000000008;4714,66;10000000,0;87,6;877636630,3619999;0,0;2;600,05;600,5539286136627;6;14
17;4;4;2;15;gcg_scip;10015032,27;12643,340000000004;2388,9300000000003;10000000,0;57,81;578969015,5287;0,0;2;600,09;600,6081569194794;5;8
18;4;4;2;15;gcg_scip;9015370,073;13350,002999999999;2020,07;9000000,0;20,03;180577862,56219003;0,0;2;600,02;600,5220468044281;5;7
19;4;4;2;15;gcg_scip;7011419,512;10040,002;1379,51;7000000,0;2,12;14864209,365440002;0,0;2;600,01;600,5214655399323;4;5
20;4;4;2;15;gcg_scip;7005087,628;4089,998;997,63;7000000,0;16,64;116564658,12991999;0,0;2;600,01;600,5094294548035;2;5
21;4;4;2;15;gcg_scip;7005449,738;3919,998;1529,74;7000000,0;13,78;96535097,38963999;0,0;2;600,0;600,5109169483185;2;5
22;4;4;2;15;gcg_scip;7009656,688;8584,997999999998;1071,69;7000000,0;0,0;0,0;0,0;2;373,87;374,35466051101685;3;5
23;4;4;2;15;gcg_scip;7005296,792;4113,332;1183,46;7000000,0;23,57;165114845,38744;0,0;2;600,03;600,4977519512177;3;5
24;4;4;2;15;gcg_scip;6007642,002;6460,002;1182,0;6000000,0;0,0;0,0;0,0;2;379,96;380,4192245006561;4;4
25;4;4;2;15;gcg_scip;7014992,349;13038,329000000005;1954,02;7000000,0;27,28;191368991,28072003;0,0;2;600,02;600,4947266578674;6;6
26;4;4;2;15;gcg_scip;8015394,926;13503,335999999996;1891,5900000000001;8000000,0;18,42;147643574,53692;0,0;2;600,0;600,4604156017303;6;7
27;4;4;2;15;gcg_scip;8018486,819;16091,678999999995;2395,14;8000000,0;41,13;329800362,86547005;0,0;2;600,01;600,4807913303375;6;11
28;4;4;2;15;gcg_scip;7013187,468;11781,668000000001;1405,8;7000000,0;25,23;176942719,81764;0,0;2;600,03;600,4961063861847;6;6
29;4;4;2;15;gcg_scip;7013067,754;11635,004;1432,75;7000000,0;30,78;215862225,46812;0,0;2;600,02;600,5145969390869;5;6
30;4;4;2;15;gcg_scip;6009700,5;8191,670000000001;1508,83;6000000,0;0,0;0,0;0,0;2;464,39;464,85782289505005;4;4
31;4;4;2;15;gcg_scip;7010333,878;9156,668000000001;1177,21;7000000,0;10,56;74029125,75168;0,0;2;600,07;600,5434482097626;5;5
32;4;4;2;15;gcg_scip;13019646,773;16784,993000000002;2861,7799999999997;13000000,0;116,65;1518741796,07045;0,0;2;600,03;600,5076608657837;6;11
33;4;4;2;15;gcg_scip;8012474,697;10764,996999999998;1709,7;8000000,0;62,18;498215676,65946;0,0;2;600,03;601,1816852092743;4;6
34;4;4;2;15;gcg_scip;8008744,372;7626,6619999999975;1117,71;8000000,0;41,18;329800093,23896;0,0;2;600,0;600,4790737628937;4;6
35;4;4;2;15;gcg_scip;8012603,268;10571,657999999996;2031,6100000000001;8000000,0;47,28;378835882,51104003;0,0;2;600,04;600,5188002586365;4;6
36;4;4;2;15;gcg_scip;8011274,03;9118,329999999996;2155,7;8000000,0;53,87;431567331,9961;2,22045e-16;2;600,05;600,5219943523407;4;6
37;4;4;2;15;gcg_scip;10013740,563;12071,662999999997;1668,9;10000000,0;59,97;600524021,56311;0,0;2;600,03;600,5130457878113;5;7
38;4;4;2;15;gcg_scip;12008778,613;6601,663000000001;2176,95;12000000,0;76,33;916630071,53029;0,0;2;600,02;600,510008096695;3;9
39;4;4;2;15;gcg_scip;14016096,043;13136,663000000004;2959,38;14000000,0;51,35;719726531,80805;0,0;2;600,01;600,479745388031;7;11
40;4;4;2;15;gcg_scip;9012129,877;9628,337000000003;2501,54;9000000,0;17,21;155098755,18317002;0,0;2;600,06;600,5641205310822;5;8
41;4;4;2;15;gcg_scip;12019233,523;15543,342999999993;3690,1800000000003;12000000,0;29,83;358533735,99109;0,0;2;600,0;600,4786622524261;8;11
42;4;4;2;15;gcg_scip;9019589,922;15975,012000000002;3614,91;9000000,0;33,41;301344499,29402;0,0;2;600,05;600,5224125385284;7;14
43;4;4;2;15;gcg_scip;4009849,684;9086,674;763,01;4000000,0;0,0;0,0;0,0;2;267,17;267,6374099254608;4;3
44;4;4;2;15;gcg_scip;8012701,975;10785,005000000003;1916,97;8000000,0;40,18;321950365,3555;0,0;2;600,0;600,5110278129578;5;6
45;4;4;2;15;gcg_scip;5003921,136;2883,336;1037,8;5000000,0;0,0;0,0;0,0;2;259,83;260,2981641292572;2;3
46;4;4;2;15;gcg_scip;10014728,434;12711,664000000002;2016,77;10000000,0;10,62;106356415,96908;0,0;2;600,03;601,5804870128632;4;8
47;4;4;2;15;gcg_scip;14022117,683;19064,983000000004;3052,7;14000000,0;37,43;524847864,87469;0,0;2;608,56;609,0647730827332;6;11
48;4;4;2;15;gcg_scip;13018100,152;15066,652000000002;3033,5;13000000,0;56,05;729664513,5196;0,0;2;600,0;600,5140738487244;6;11
49;4;4;2;15;gcg_scip;11028085,187;24714,99700000002;3370,19;11000000,0;0,0;0,0;0,0;2;134,16;134,6641047000885;9;11
50;4;4;2;15;gcg_scip;11023915,588;19826,66799999999;4088,92;11000000,0;76,13;839250693,7144399;0,0;2;600,07;600,5777630805969;8;14
51;4;4;2;15;gcg_scip;11028206,81;23501,659999999996;4705,15;11000000,0;74,78;824689305,2518001;0,0;2;600,06;600,5491437911987;9;14
52;4;4;2;15;gcg_scip;10014254,617;12099,996999999998;2154,62;10000000,0;62,23;623187064,81591;0,0;2;600,09;600,5783615112305;6;8
53;4;4;2;15;gcg_scip;6005882,66;4663,330000000001;1219,33;6000000,0;9,01;54113002,7666;0,0;2;600,06;600,5406966209412;3;4
54;4;4;2;15;gcg_scip;10016722,37;12818,330000000005;3904,04;10000000,0;53,86;539500666,8482;0,0;2;600,05;600,5263621807098;5;14
55;4;4;2;15;gcg_scip;11016348,618;14059,998000000001;2288,62;11000000,0;64,39;709342687,51302;0,0;2;600,02;600,4991409778595;5;9
56;4;4;2;15;gcg_scip;9014695,172;12858,331999999999;1836,8400000000001;9000000,0;38,51;347155911,07372;0,0;2;600,05;600,5298573970795;5;6
57;4;4;2;15;gcg_scip;None;None;None;None;None;None;None;3;None;521,2427351474762;None;None
58;4;4;2;15;gcg_scip;9017033,012;14949,992;2083,02;9000000,0;46,4;418390331,7568;0,0;2;600,0;600,4753427505493;6;7
59;4;4;2;15;gcg_scip;6007818,146;6253,335999999999;1564,81;6000000,0;0,0;0,0;0,0;2;263,59;264,05610251426697;3;4
60;4;4;2;15;gcg_scip;5015146,831;14036,661000000004;1110,17;5000000,0;0,0;0,0;0,0;2;223,23;223,71726179122925;5;4
61;4;4;2;15;gcg_scip;3003959,888;3094,998;864,89;3000000,0;0,0;0,0;0,0;2;73,37;73,85742020606995;2;2
62;4;4;2;15;gcg_scip;5010061,747;8904,997;1156,75;5000000,0;0,0;0,0;0,0;2;341,06;341,53105878829956;5;4
63;4;4;2;15;gcg_scip;7009105,787;8094,997;1010,79;7000000,0;36,24;254009993,72088;0,0;2;600,06;600,5420243740082;4;4
64;4;4;2;15;gcg_scip;8015460,82;13714,999999999996;1745,82;8000000,0;43,55;349073318,71099997;0,0;2;600,01;600,5060234069824;5;6
65;4;4;2;15;gcg_scip;9011988,739;9835,009000000002;2153,73;9000000,0;61,35;552885509,13765;0,0;2;600,04;600,5315372943878;5;7
66;4;4;2;15;gcg_scip;12016045,873;11895,012999999999;4150,860000000001;12000000,0;105,68;1269855727,85864;0,0;2;600,05;600,5252215862274;6;14
67;4;4;2;15;gcg_scip;None;None;None;None;None;None;None;3;None;464,70031929016113;None;None
68;4;4;2;15;gcg_scip;None;None;None;None;None;None;None;3;None;386,9321508407593;None;None
69;4;4;2;15;gcg_scip;8011527,588;10028,338;1499,25;8000000,0;14,34;114885305,61192;0,0;2;600,0;600,4756805896759;5;6
70;4;4;2;15;gcg_scip;7006698,835;5643,335;1055,5;7000000,0;11,99;84010319,03165;0,0;2;600,05;600,5412902832031;4;4
71;4;4;2;15;gcg_scip;7004248,782;3031,6620000000003;1217,12;7000000,0;0,0;0,0;0,0;2;403,51;404,0024480819702;2;4
72;4;4;2;15;gcg_scip;7003139,68;2178,33;961,35;7000000,0;8,75;61277472,199999996;0,0;2;600,01;600,5019271373749;2;4
73;4;4;2;15;gcg_scip;6004815,204;3696,6639999999998;1118,54;6000000,0;0,0;0,0;0,0;2;278,97;279,45629477500916;2;4
74;4;4;2;15;gcg_scip;7012370,439;11269,999000000002;1100,44;7000000,0;5,72;40110758,91108;0,0;2;600,08;600,5560138225555;4;5
75;4;4;2;15;gcg_scip;9012997,122;11183,331999999999;1813,79;9000000,0;43,03;387829266,15966;0,0;2;600,04;600,5330903530121;4;7
76;4;4;2;15;gcg_scip;7012107,168;11154,997999999998;952,1700000000001;7000000,0;11,96;83864801,72928;0,0;2;600,04;600,5441052913666;4;5
77;4;4;2;15;gcg_scip;6005435,485;4341,665;1093,82;6000000,0;0,01;60054,35485;0,0;2;600,08;600,5581040382385;3;4
78;4;4;2;15;gcg_scip;5005059,645;4420,004999999999;639,64;5000000,0;0,0;0,0;0,0;2;285,98;286,46342420578003;2;3
79;4;4;2;15;gcg_scip;5004160,132;3130,002;1030,13;5000000,0;0,0;0,0;0,0;2;352,37;352,86113715171814;2;3
80;4;4;2;15;gcg_scip;7004584,38;3430,0;1154,38;7000000,0;0,0;0,0;0,0;2;408,67;409,1319901943207;2;5
81;4;4;2;15;gcg_scip;6010686,084;9535,003999999997;1151,08;6000000,0;0,0;0,0;0,0;2;41,24;41,698044776916504;4;4
82;4;4;2;15;gcg_scip;12015648,386;13993,336000000005;1655,05;12000000,0;95,29;1144971134,70194;0,0;2;600,06;600,5243458747864;5;8
83;4;4;2;15;gcg_scip;5010911,41;9990,0;921,4100000000001;5000000,0;0,0;0,0;0,0;2;205,21;205,68354892730713;5;4
84;4;4;2;15;gcg_scip;4005972,542;5193,332;779,21;4000000,0;0,0;0,0;0,0;2;172,46;172,94423937797546;3;3
85;4;4;2;15;gcg_scip;6008602,404;7608,334000000001;994,0699999999999;6000000,0;0,04;240344,09616000002;0,0;2;600,03;600,5137414932251;4;4
86;4;4;2;15;gcg_scip;3002740,522;2130,002;610,52;3000000,0;0,0;0,0;0,0;2;109,02;109,5429265499115;2;2
87;4;4;2;15;gcg_scip;5002724,586;1903,3359999999998;821,25;5000000,0;0,0;0,0;0,0;2;84,34;84,8213632106781;2;3
88;4;4;2;15;gcg_scip;5004936,178;4176,668;759,51;5000000,0;0,0;0,0;0,0;2;320,96;321,4417812824249;3;3
89;4;4;2;15;gcg_scip;5005009,941;3960,0009999999997;1049,94;5000000,0;0,0;0,0;0,0;2;190,96;191,43725442886353;2;3
90;4;4;2;15;gcg_scip;5006563,946;5713,335999999999;850,61;5000000,0;0,0;0,0;0,0;2;345,1;345,5683698654175;4;3
91;4;4;2;15;gcg_scip;5003386,868;2456,6679999999997;930,2;5000000,0;0,0;0,0;0,0;2;78,82;79,3030297756195;2;3
92;4;4;2;15;gcg_scip;7005187,182;4080,002;1107,18;7000000,0;6,46;45253509,19572;1,11022e-16;2;600,07;600,5416877269745;3;5
93;4;4;2;15;gcg_scip;6005014,605;4153,335;861,27;6000000,0;0,0;0,0;0,0;2;454,05;454,50773334503174;3;4
94;4;4;2;15;gcg_scip;7008700,548;7066,668000000002;1633,88;7000000,0;9,37;65671524,13476;0,0;2;600,05;600,5107185840607;4;5
95;4;4;2;15;gcg_scip;6008217,43;7151,67;1065,76;6000000,0;0,0;0,0;0,0;2;412,65;413,12719440460205;4;4
96;4;4;2;15;gcg_scip;6004371,275;3568,335;802,94;6000000,0;6,34;38067713,8835;4,44089e-15;2;600,03;600,5331206321716;3;4
97;4;4;2;15;gcg_scip;6009195,726;7958,336000000001;1237,3899999999999;6000000,0;9,12;54803865,02112;0,0;2;600,06;600,5420198440552;4;4
98;4;4;2;15;gcg_scip;5013106,451;12000,001000000004;1106,45;5000000,0;0,0;0,0;0,0;2;486,94;487,4253444671631;6;4
99;4;4;2;15;gcg_scip;5008006,127;6651,666999999999;1354,46;5000000,0;0,0;0,0;0,0;2;300,41;300,8658709526062;4;4
