seed;num_brigades;num_aircraft;num_machines;num_periods;mode;obj_fun;res_cost;wildfire_cost;resources_penalty;mipgap;mipgapabs;constrvio;status;solve_time;elapsed_time;selected_resources;contention_period
0;5;5;5;30;original;6008621,421;7511,660999999997;1109,76;6000000,0;0,0;0,0;0,0;2;6,394686937332153;7,325920343399048;6;5
1;5;5;5;30;original;7031371,709;28448,308999999983;2923,4;7000000,0;0,0;0,0;0,0;2;23,257946014404297;24,11497449874878;12;11
2;5;5;5;30;original;10031770,51;28283,30999999997;3487,2;10000000,0;0,0;0,0;0,0;2;22,068930864334106;22,998125791549683;10;11
3;5;5;5;30;original;10042870,131;33699,97100000002;9170,16;10000000,0;0,0;0,0;0,0;2;11,379546880722046;12,230918407440186;10;24
4;5;5;5;30;original;10057611,714;44378,304000000055;13233,41;10000000,0;1,8519756003686152e-16;1,8626451492309566e-09;0,0;2;30,96366596221924;31,887430429458618;11;29
5;5;5;5;30;original;10029982,721;24848,321;5134,4;10000000,0;0,0;0,0;2,220446049250313e-16;2;6,162742853164673;7,003750562667847;11;17
6;5;5;5;30;original;14022711,896;19413,325999999994;3298,5699999999997;14000000,0;0,0;0,0;0,0;2;10,709256887435913;11,600647449493408;8;11
7;5;5;5;30;original;7010803,597;9638,337000000001;1165,26;7000000,0;1,328410590497788e-16;9,313225746154785e-10;0,0;2;1,2246549129486084;2,0790956020355225;6;5
8;5;5;5;30;original;8012416,356;10761,666000000001;1654,69;8000000,0;0,0;0,0;0,0;2;9,439234018325806;10,35301923751831;7;6
9;5;5;5;30;original;7011000,406999999;9608,337000000003;1392,07;6999999,999999999;0,0;0,0;1,4210854715202004e-14;2;1,6479249000549316;2,477987051010132;6;5
10;5;5;5;30;original;8012485,929;10601,669000000002;1884,26;8000000,0;0,0;0,0;0,0;2;12,626487970352173;13,553258895874023;6;6
11;5;5;5;30;original;8022106,046;18869,996000000003;3236,05;8000000,0;0,0;0,0;0,0;2;21,1839280128479;22,034075498580933;9;11
12;5;5;5;30;original;8040527,514;29986,68400000003;10540,83;8000000,0;0,0;0,0;0,0;2;50,41312909126282;51,36873412132263;9;25
13;5;5;5;30;original;8033835,562;26880,02199999999;6955,54;8000000,0;1,1592502328783396e-16;9,313225746154785e-10;0,0;2;30,243295192718506;31,11208724975586;9;21
14;5;5;5;30;original;8020741,127;17038,337;3702,79;8000000,0;2,322285584010168e-16;1,8626451492309568e-09;0,0;2;64,46393704414368;65,40213203430176;8;11
15;5;5;5;30;original;8026049,764;22430,00399999997;3619,76;8000000,0;0,0;0,0;0,0;2;33,678165912628174;34,52569890022278;10;11
16;5;5;5;30;original;9017436,33;15251,670000000007;2184,66;9000000,0;0,0;0,0;0,0;2;21,57533884048462;22,427570343017578;7;7
17;5;5;5;30;original;9018265,599;16056,669000000004;2208,9300000000003;9000000,0;0,0;0,0;0,0;2;3,3277499675750732;4,198691129684448;7;7
18;5;5;5;30;original;7010130,074;8750,003999999999;1380,07;7000000,0;1,3285382222359582e-16;9,313225746154785e-10;0,0;2;3,541203022003174;4,492402076721191;4;5
19;5;5;5;30;original;6011291,18;10131,670000000002;1159,51;6000000,0;0,0;0,0;0,0;2;1,2760071754455566;2,1619062423706055;5;4
20;5;5;5;30;original;6006102,63;5355,0;747,63;6000000,0;0,0;0,0;0,0;2;1,083225965499878;1,9471549987792969;3;4
21;5;5;5;30;original;6009808,07;8488,329999999998;1319,74;6000000,0;0,0;0,0;0,0;2;1,4203078746795654;2,326535224914551;4;4
22;5;5;5;30;original;6005970,025;5068,334999999999;901,69;6000000,0;0,0;0,0;0,0;2;1,783613920211792;2,651231050491333;3;4
23;5;5;5;30;original;6005045,125;4161,665;883,46;6000000,0;0,0;0,0;0,0;2;1,230078935623169;2,1403017044067383;3;4
24;5;5;5;30;original;6010955,333;9523,333;1432,0;6000000,0;1,549375303959655e-16;9,313225746154784e-10;1,0080825063596421e-13;2;2,5366690158843994;3,3768398761749268;5;5
25;5;5;5;30;original;7017190,687;15236,667000000003;1954,02;7000000,0;1,327201463031125e-16;9,313225746154784e-10;0,0;2;15,133318901062012;16,05222463607788;8;6
26;5;5;5;30;original;6013461,59;12110,000000000002;1351,5900000000001;6000000,0;0,0;0,0;0,0;2;9,039038896560669;9,904178857803345;7;5
27;5;5;5;30;original;6014785,146;13740,006;1045,1399999999999;6000000,0;0,0;0,0;0,0;2;11,171932935714722;12,097707509994507;7;5
28;5;5;5;30;original;7016234,134;14828,334000000003;1405,8;7000000,0;0,0;0,0;0,0;2;10,090323209762573;10,931887865066528;7;6
29;5;5;5;30;original;6011612,754;10350,004;1262,75;6000000,0;1,5492058665884558e-16;9,313225746154783e-10;0,0;2;5,948164939880371;6,841979503631592;5;5
30;5;5;5;30;original;6009022,165;7513,335;1508,83;6000000,0;0,0;0,0;0,0;2;1,69187593460083;2,5689961910247803;4;4
31;5;5;5;30;original;7012837,212;11660,002;1177,21;7000000,0;0,0;0,0;1,1102230246251565e-16;2;5,46258807182312;6,376177787780762;6;5
32;5;5;5;30;original;8015816,777;14574,997000000005;1241,78;8000000,0;0,0;0,0;0,0;2;3,012852907180786;3,8819069862365723;6;6
33;5;5;5;30;original;6008691,365;7481,664999999998;1209,7;6000000,0;0,0;0,0;0,0;2;1,6583528518676758;2,5741119384765625;4;4
34;5;5;5;30;original;6006671,04;6033,33;637,71;6000000,0;0,0;0,0;0,0;2;1,2744290828704834;2,1729915142059326;4;4
35;5;5;5;30;original;8014609,932;12578,321999999998;2031,6100000000001;8000000,0;1,1620310689070208e-16;9,313225746154785e-10;0,0;2;31,431427001953125;32,3020339012146;6;6
36;5;5;5;30;original;6007470,7;6145,0;1325,7;6000000,0;0,0;0,0;0,0;2;1,2342441082000732;2,1641221046447754;4;4
37;5;5;5;30;original;6008847,23;7788,33;1058,9;6000000,0;0,0;0,0;0,0;2;1,3176941871643066;2,1789138317108154;5;4
38;5;5;5;30;original;9013786,95;12390,000000000002;1396,95;9000000,0;0,0;0,0;0,0;2;4,61715292930603;5,531092643737793;6;6
39;5;5;5;30;original;9022962,721;20003,340999999997;2959,38;9000000,0;0,0;0,0;0,0;2;21,994888067245483;22,858651399612427;8;11
40;5;5;5;30;original;9034201,54;26389,999999999956;7811,54;9000000,0;0,0;0,0;0,0;2;30,544662952423096;31,47864580154419;10;21
41;5;5;5;30;original;6011066,853;9516,673000000003;1550,18;6000000,0;0,0;0,0;0,0;2;6,275465965270996;7,138195276260376;6;5
42;5;5;5;30;original;6013144,92;12130,010000000004;1014,9100000000001;6000000,0;0,0;0,0;0,0;2;1,832932949066162;2,755786657333374;6;5
43;5;5;5;30;original;5010509,685;9606,675000000001;903,01;5000000,0;3,717476397275853e-16;1,8626451492309566e-09;0,0;2;1,360029935836792;2,206479549407959;5;4
44;5;5;5;30;original;6009148,64;7801,67;1346,97;6000000,0;1,5498411345928672e-16;9,313225746154784e-10;0,0;2;1,241344928741455;2,1488776206970215;4;4
45;5;5;5;30;original;5003921,136;2883,336;1037,8;5000000,0;0,0;0,0;0,0;2;1,0485758781433105;1,9097568988800049;2;3
46;5;5;5;30;original;9019620,098;17873,328;1746,77;9000000,0;2,0651037726566528e-16;1,8626451492309566e-09;0,0;2;15,7970130443573;16,70844340324402;7;7
47;5;5;5;30;original;11064966,013;52143,313000000024;12822,7;11000000,0;1,6833717763277119e-16;1,862645149230957e-09;0,0;2;22,75881004333496;23,616440057754517;11;29
48;5;5;5;30;original;17037525,166;31741,666000000056;5783,5;17000000,0;0,0;0,0;0,0;2;10,115491151809692;11,017602443695068;11;18
49;5;5;5;30;original;9020098,518;18178,328000000005;1920,19;9000000,0;0,0;0,0;0,0;2;12,00042200088501;12,869173049926758;8;7
50;5;5;5;30;original;10051923,925;40785,00500000003;11138,92;10000000,0;0,0;0,0;0,0;2;35,65473222732544;36,51642298698425;10;26
51;5;5;5;30;original;10033143,481;27008,33100000001;6135,15;10000000,0;0,0;0,0;0,0;2;72,94446587562561;73,87689566612244;10;17
52;5;5;5;30;original;7009927,952;8643,332000000002;1284,62;7000000,0;0,0;0,0;0,0;2;6,412865877151489;7,257582426071167;5;5
53;5;5;5;30;original;6008194,325;6974,995;1219,33;6000000,0;0,0;0,0;0,0;2;1,3360838890075684;2,2739431858062744;4;4
54;5;5;5;30;original;10024525,703;21721,663;2804,04;10000000,0;0,0;0,0;0,0;2;31,000431060791016;31,864702939987183;9;11
