seed;num_brigades;num_aircraft;num_machines;num_periods;mode;obj_fun;res_cost;wildfire_cost;resources_penalty;mipgap;mipgapabs;constrvio;status;solve_time;elapsed_time;selected_resources;contention_period
0;2;4;4;10;AL;5008871,421;7921,6609999999955;949,76;5000000,0;None;None;0;2;165,5324478149414;165,53245043754578;6;4
1;2;4;4;10;AL;6010365,059;9031,659000000001;1333,4;6000000,0;None;None;0;2;133,5545265674591;133,55452942848206;5;5
2;2;4;4;10;AL;10017688,861;14991,66100000001;2697,2;10000000,0;None;None;0;2;83,8636326789856;83,86363482475281;6;9
3;2;4;4;10;AL;10016166,82;13896,660000000005;2270,16;10000000,0;None;None;0;2;96,09161877632141;96,09162092208862;5;9
4;2;4;4;10;AL;10016246,73;13413,319999999996;2833,41;10000000,0;None;None;0;2;92,78658556938171;92,7865879535675;6;9
5;2;4;4;10;AL;10014521,06;12366,66;2154,4;10000000,0;None;None;0;2;94,09198999404907;94,09199213981628;5;9
6;2;4;4;10;AL;10011061,904;8983,334000000003;2078,5699999999997;10000000,0;None;None;0;2;115,40965151786804;115,40965437889099;4;7
7;2;4;4;10;AL;12012605,26;10419,999999999998;2185,26;12000000,0;None;None;0;2;93,31109094619751;93,31109309196472;4;9
8;2;4;4;10;AL;7011004,688;9629,998;1374,69;7000000,0;None;None;0;2;148,09398818016052;148,09399032592773;4;5
9;2;4;4;10;AL;6009075,405;7943,335000000004;1132,07;6000000,0;None;None;0;2;151,95032691955566;151,9503288269043;5;4
10;2;4;4;10;AL;9009672,593;7638,3330000000005;2034,26;9000000,0;None;None;0;2;120,64046335220337;120,64046573638916;4;7
11;2;4;4;10;AL;7007362,718;5976,668;1386,05;7000000,0;None;None;0;2;145,39685726165771;145,3968596458435;3;5
12;2;4;4;10;AL;8014705,83;12395,000000000007;2310,83;8000000,0;None;None;0;2;86,85487985610962;86,85488224029541;5;9
13;2;4;4;10;AL;8015022,21;12826,670000000006;2195,54;8000000,0;None;None;0;2;97,58269143104553;97,58269429206848;5;9
14;2;4;4;10;AL;8017072,79;14159,999999999998;2912,79;8000000,0;None;None;0;2;80,33871674537659;80,3387188911438;7;9
15;2;4;4;10;AL;8015273,09;12433,33;2839,76;8000000,0;None;None;0;2;96,28100323677063;96,28100538253784;7;9
16;2;4;4;10;AL;8011801,329;10046,669000000002;1754,66;8000000,0;None;None;0;2;130,48124957084656;130,48125171661377;5;6
17;2;4;4;10;AL;8010333,938;8585,008000000002;1748,93;8000000,0;None;None;0;2;134,63965320587158;134,63965559005737;4;6
18;2;4;4;10;AL;8015316,739;13516,668999999998;1800,07;8000000,0;None;None;0;2;129,0020694732666;129,0020718574524;5;6
19;2;4;4;10;AL;7014846,18;13466,669999999998;1379,51;7000000,0;None;None;0;2;141,74807047843933;141,74807262420654;4;5
