seed;num_brigades;num_aircraft;num_machines;num_periods;mode;obj_fun;res_cost;wildfire_cost;resources_penalty;mipgap;mipgapabs;constrvio;status;solve_time;elapsed_time;selected_resources;contention_period
0;5;20;5;40;fix_work;10036708,086;33408,32600000001;3299,76;10000000,0;0,0;0,0;0,0;2;138,0925908088684;144,14986205101013;16;13
1;5;20;5;40;fix_work;10042705,044;38741,64400000002;3963,4;10000000,0;0,0;0,0;0,0;2;76,93948698043823;82,98356580734253;18;14
2;5;20;5;40;fix_work;9039588,846;35031,64599999999;4557,2;9000000,0;0,0;0,0;0,0;2;48,62568402290344;54,51252770423889;15;14
3;5;20;5;40;fix_work;13037791,806;33861,64599999999;3930,16;13000000,0;0,0;0,0;0,0;2;47,79627990722656;53,79263234138489;14;14
4;5;20;5;40;fix_work;9034350,068;29846,65800000001;4503,41;9000000,0;0,0;0,0;0,0;2;32,66990685462952;38,63218331336975;13;14
5;5;20;5;40;fix_work;9036512,722;32648,322;3864,4;9000000,0;0,0;0,0;0,0;2;22,14416813850403;28,147799253463745;14;14
6;5;20;5;40;fix_work;12024650,241;21351,670999999995;3298,5699999999997;12000000,0;0,0;0,0;0,0;2;11,356352090835571;17,305904626846313;9;11
7;5;20;5;40;fix_work;16025020,272;22025,012000000002;2995,26;16000000,0;1,1623355962210522e-16;1,8626451492309568e-09;0,0;2;13,197455883026123;19,122509002685547;10;11
8;5;20;5;40;fix_work;12031991,355;28956,665000000008;3034,69;12000000,0;0,0;0,0;0,0;2;55,69043803215027;61,650466203689575;14;11
9;5;20;5;40;fix_work;13027790,414;24388,34399999999;3402,0699999999997;13000000,0;0,0;0,0;0,0;2;12,249112844467163;18,24264931678772;13;11
10;5;20;5;40;fix_work;12030022,606;26168,345999999994;3854,26;12000000,0;1,5483305478594517e-16;1,862645149230957e-09;0,0;2;27,66572594642639;33,6331262588501;13;12
11;5;20;5;40;fix_work;10031647,725;28091,67499999998;3556,05;10000000,0;0,0;0,0;0,0;2;41,91519784927368;47,89335250854492;14;12
12;5;20;5;40;fix_work;12033532,505;29751,674999999985;3780,83;12000000,0;0,0;0,0;0,0;2;97,03429794311523;103,01522469520569;14;13
13;5;20;5;40;fix_work;10036273,886;32788,345999999976;3485,54;10000000,0;1,8559130314580545e-16;1,8626451492309568e-09;0,0;2;58,27981400489807;64,25229597091675;14;13
